  1.000000 5
motown 0.002564 17
mottola 0.001923 19
mound 0.001923 18
mount 0.014744 16
mountain 0.017308 15
mourn 0.008974 16
mourner 0.004487 18
mouse 0.006410 17
mouth 0.026282 14
mov 0.064103 11
move 0.098718 10
movem 0.013462 12
movi 0.045513 11
movie 0.123077 9
moviego 0.002564 13
mow 0.002564 14
mri 0.002564 15
msg 0.011538 12
msn 0.001923 13
msnbc 0.000641 14
mtv 0.023077 11
muhammad 0.005769 13
muldoon 0.001923 14
mull 0.006410 12
multicent 0.000641 15
multimedia 0.000641 14
multin 0.002564 13
multipl 0.028846 10
multipli 0.003846 14
mundell 0.018590 13
munich 0.005769 14
municip 0.002564 15
murder 0.026282 12
murdoch 0.012179 13
murphi 0.004487 14
murrai 0.001923 15
murrow 0.001923 16
muscle 0.027564 11
museum 0.024359 12
music 0.146795 8
musician 0.025000 11
muslim 0.001923 16
mussina 0.002564 15
muster 0.009615 14
mut 0.000641 16
mutant 0.006410 15
mutat 0.012821 13
mutual 0.008333 14
mycobacterium 0.000641 16
myer 0.005128 15
myocardi 0.002564 17
myra 0.001923 18
myriad 0.003846 16
myron 0.002564 17
mysteri 0.015385 12
myth 0.010897 13
mythic 0.003205 16
nab 0.007692 15
nader 0.007051 16
nafta 0.001923 18
nail 0.000641 19
naive 0.002564 17
nak 0.008974 14
nam 0.044872 10
name 0.067308 9
namesak 0.001923 11
nanci 0.020513 10
nanni 0.001923 14
naoko 0.001923 13
naomi 0.007051 12
napoleon 0.001923 13
narr 0.014103 11
narrat 0.010897 13
narrow 0.010256 14
nasal 0.003205 15
nasdaq 0.012179 12
nash 0.002564 15
nashvill 0.007692 14
nastassja 0.000641 17
nasti 0.003205 16
natali 0.003205 15
natasha 0.002564 16
nate 0.010897 13
nathan 0.003205 14
nation 0.200641 6
nationa 0.001923 11
nationwid 0.000641 12
nativ 0.012821 10
nato 0.003205 11
natur 0.055769 9
nausea 0.003846 14
naval 0.002564 15
navi 0.001923 16
navig 0.007692 13
nazi 0.010897 12
nba 0.010897 11
nbc 0.053846 10
nc 0.001923 13
ncaa 0.006410 12
nea 0.006410 13
neal 0.001923 15
neale 0.005128 14
near 0.047436 11
nearbi 0.006410 12
nearest 0.000641 13
nearli 0.082051 8
neatli 0.003846 13
necess 0.001923 14
necessarili 0.000641 15
neck 0.005128 12
necklac 0.001923 15
necrosi 0.002564 14
nederland 0.000641 16
nednei 0.001923 15
needle 0.003846 13
needlessli 0.000641 14
neg 0.022436 11
neglect 0.005128 12
negoti 0.037179 10
neighbor 0.008974 12
neighborhood 0.000641 13
neil 0.018590 11
neither 0.016026 12
nelson 0.009615 15
neonat 0.003205 16
nephew 0.001923 17
nephrologi 0.000641 18
nerve 0.010897 14
nervou 0.012179 13
nervous 0.002564 14
nesselson 0.000641 16
nestor 0.001923 15
net 0.040385 9
netherland 0.000641 11
netscap 0.008333 10
network 0.120513 7
neufeld 0.003205 9
neurolog 0.012821 8
neurologi 0.000641 11
neuron 0.003205 10
neurosurgeri 0.000641 11
neutral 0.003205 9
nevada 0.002564 10
nevertheless 0.000641 11
new 1.005128 1
newborn 0.005769 10
newcom 0.009615 9
newell 0.001923 11
newfound 0.001923 10
newhart 0.001923 11
newli 0.026923 8
newlyw 0.001923 10
newman 0.003846 9
newsmag 0.000641 11
newsmagazin 0.000641 10
newspap 0.038462 7
newsradio 0.000641 14
newsstand 0.000641 15
newsweek 0.001923 13
newt 0.002564 12
newton 0.003205 11
nfc 0.001923 12
nfl 0.011538 10
nhl 0.008333 11
nice 0.016667 9
niche 0.006410 11
nichol 0.001923 12
nichola 0.014103 10
nick 0.020513 8
nicki 0.001923 11
nicknam 0.002564 10
nicol 0.012821 9
nicola 0.007051 11
nicotin 0.002564 12
niece 0.001923 13
niedermay 0.000641 14
nielsen 0.011538 10
nigel 0.002564 11
night 0.102564 6
nightclub 0.000641 14
nightli 0.003846 13
nightlin 0.002564 16
nightlong 0.000641 17
nightmar 0.000641 18
nighttim 0.002564 15
nih 0.003205 14
nik 0.001923 15
nike 0.001923 18
nikki 0.001923 17
nikolai 0.001923 16
nimble 0.001923 17
nimitz 0.001923 18
nina 0.004487 12
nine 0.050000 11
nino 0.003205 16
ninth 0.000641 17
nippon 0.005128 15
nirvana 0.002564 19
nixon 0.003205 18
nl 0.003846 17
nlc 0.005128 16
noah 0.001923 17
nobel 0.012821 14
nobilo 0.003205 15
noble 0.002564 16
nocturn 0.001923 17
nod 0.012821 13
noel 0.000641 16
noir 0.000641 15
noise 0.005769 14
nom 0.003846 15
nomin 0.030128 12
nomine 0.010897 14
nomo 0.006410 15
none 0.021795 13
nonetheless 0.000641 17
nonfict 0.002564 16
nonprofit 0.000641 17
nonsmok 0.008333 15
nonstop 0.002564 17
noon 0.003846 16
nor 0.017949 14
nora 0.003205 15
norm 0.000641 17
norma 0.002564 16
normal 0.053205 10
norman 0.009615 11
norri 0.001923 13
nortel 0.002564 12
north 0.069872 9
northam 0.001923 11
northeast 0.000641 12
northern 0.023718 10
northwestern 0.000641 14
norton 0.002564 13
norweb 0.004487 12
nose 0.005769 11
nostalg 0.002564 12
nostalgia 0.000641 13
not 0.069872 8
notabl 0.054487 9
notat 0.001923 11
notch 0.007692 10
note 0.074359 7
notebook 0.002564 12
noteworthi 0.000641 13
notic 0.015385 11
notif 0.001923 15
notifi 0.002564 14
notion 0.005769 13
notori 0.007051 12
novel 0.041667 10
novelist 0.008333 13
novella 0.003846 14
novelti 0.001923 15
novemb 0.017949 12
novotna 0.003846 16
nowlin 0.001923 18
nuanc 0.002564 17
nuclear 0.008974 15
nude 0.008974 16
nudg 0.003205 17
nuditi 0.002564 18
numb 0.001923 19
numer 0.012821 14
nun 0.003205 17
nurs 0.007692 16
nurse 0.006410 17
nurseri 0.001923 20
nut 0.003205 19
nutrient 0.004487 18
nutriti 0.001923 21
nutrition 0.000641 24
nutritionist 0.000641 23
nv 0.001923 22
ny 0.003205 20
nypd 0.001923 21
nyse 0.003205 19
oak 0.008333 15
oakland 0.001923 17
oasi 0.002564 16
oate 0.001923 17
obes 0.014744 13
object 0.014103 14
oblig 0.008333 15
obscur 0.003846 16
observ 0.027564 11
obsess 0.006410 15
obst 0.001923 17
obstacl 0.005769 16
obstetr 0.007051 14
obstruct 0.007051 13
obtain 0.027564 12
obviou 0.010256 15
obvious 0.012179 14
occasion 0.018590 13
occident 0.004487 15
occup 0.014103 14
occupi 0.002564 15
occur 0.055769 9
occurr 0.002564 11
ocean 0.003205 10
oct 0.073077 8
octob 0.378205 5
od 0.021795 10
oddli 0.002564 13
odeon 0.003205 12
oeuvre 0.002564 13
offbeat 0.002564 14
offens 0.008974 11
offer 0.138462 9
offic 0.121154 10
offici 0.105769 11
offshor 0.003205 20
offspr 0.003205 19
ogea 0.003846 18
oh 0.005128 17
ohio 0.007051 16
oil 0.014103 15
oiler 0.003846 17
ok 0.009615 16
oklahoma 0.002564 19
old 0.003846 18
oldi 0.001923 19
ole 0.005769 17
olfactori 0.000641 18
oliv 0.025000 14
olivia 0.002564 16
olymp 0.014744 15
olympia 0.005769 17
omar 0.004487 18
omnipres 0.001923 20
oncologi 0.003205 19
one 0.010897 16
onetim 0.001923 18
ongo 0.010897 17
onlin 0.037821 13
onlook 0.002564 17
onscreen 0.008974 16
onset 0.015385 15
onstag 0.004487 16
ontario 0.001923 17
onto 0.019231 14
onu 0.001923 16
onward 0.001923 17
open 0.016026 15
openli 0.004487 16
oper 0.099359 12
opera 0.029487 16
operat 0.004487 18
opinion 0.019872 17
oppenheim 0.000641 19
oppon 0.013462 18
opportun 0.042949 15
oppos 0.026282 17
opposit 0.000641 21
oppress 0.004487 20
oprah 0.012179 19
opri 0.012821 18
opt 0.026282 16
optic 0.003846 19
optim 0.003846 20
optimist 0.005769 18
optimum 0.004487 19
option 0.017949 17
opul 0.001923 20
oracl 0.005128 19
oral 0.012821 18
orang 0.004487 20
orchestr 0.003205 22
orchestra 0.000641 23
ordeal 0.003846 21
ordinari 0.010897 19
oregon 0.004487 20
orel 0.002564 21
organ 0.088462 14
organis 0.002564 16
organiz 0.002564 15
origin 0.092949 13
origina 0.002564 17
oriol 0.009615 16
orion 0.005769 18
orlando 0.001923 19
orlean 0.008333 17
ornat 0.001923 19
orphan 0.006410 18
oscar 0.016667 15
osteoporosi 0.000641 18
otherwis 0.013462 17
ottawa 0.002564 21
otto 0.002564 22
ought 0.003205 20
ourselv 0.002564 21
oust 0.011538 19
out 0.011538 18
outbreak 0.011538 19
outcast 0.001923 20
outcom 0.013462 16
outdoor 0.008333 20
outer 0.003205 22
outfield 0.002564 23
outfit 0.005769 21
outgo 0.002564 22
outlaw 0.000641 23
outlet 0.010256 19
outlin 0.010897 18
outlook 0.010897 17
outnumb 0.002564 20
outpati 0.005128 19
outperform 0.000641 22
outpost 0.003205 21
outpour 0.003846 20
outrag 0.007051 18
outscor 0.004487 19
outsid 0.055769 14
outskirt 0.001923 17
outspoken 0.000641 18
outstand 0.014103 16
outstrip 0.003205 18
outward 0.002564 20
outweigh 0.002564 19
oval 0.004487 17
ovarian 0.002564 19
ovat 0.002564 18
overal 0.047436 15
overcam 0.003205 20
overcom 0.008333 19
overdos 0.005769 20
overdr 0.003205 21
overhaul 0.008974 18
overhead 0.005128 19
overlap 0.002564 21
overload 0.003846 20
overlook 0.002564 23
overnight 0.000641 24
overrun 0.003205 22
oversaw 0.003846 21
overse 0.010897 17
oversea 0.013462 16
overseen 0.002564 19
overshadow 0.000641 21
oversight 0.000641 22
overstai 0.001923 20
overt 0.003205 18
overtim 0.003205 19
overturn 0.001923 22
overus 0.002564 21
overweight 0.000641 23
overwhelm 0.000641 22
overwhelmingli 0.000641 23
ow 0.003205 20
owe 0.006410 17
owen 0.003205 18
own 0.172436 8
owner 0.033974 13
ownership 0.000641 19
oxid 0.008974 18
oxygen 0.003205 19
oz 0.010256 17
ozaki 0.001923 19
pa 0.000641 20
pac 0.004487 18
pace 0.016667 16
pacif 0.007692 17
pacino 0.003205 18
pack 0.019231 15
packag 0.014103 16
packer 0.007051 17
pact 0.027564 14
pad 0.000641 16
pag 0.004487 15
page 0.041026 12
pageant 0.005769 13
pager 0.001923 14
pai 0.087821 11
paid 0.039103 15
paige 0.002564 17
pain 0.025641 16
painfulli 0.000641 18
paint 0.019231 17
painter 0.004487 18
pair 0.048077 14
pakistan 0.004487 17
pal 0.003846 18
palac 0.017949 16
palai 0.005128 18
palestinian 0.000641 20
palm 0.003846 19
palme 0.001923 20
palo 0.010256 17
paltrow 0.003205 18
pamela 0.002564 21
pan 0.002564 20
panama 0.002564 19
panavis 0.002564 20
pancreat 0.001923 21
panel 0.031410 15
panelist 0.003846 18
panic 0.002564 19
pant 0.003846 17
pap 0.001923 18
paparazzi 0.000641 19
paper 0.026282 16
paperback 0.000641 19
par 0.000641 20
parad 0.003205 18
paradis 0.001923 19
paragraph 0.000641 20
parallel 0.010256 17
paralysi 0.006410 18
paramed 0.002564 20
paramilitari 0.000641 22
paramount 0.000641 23
paranoid 0.001923 21
parapleg 0.004487 19
parent 0.055769 13
pari 0.052564 16
park 0.026282 17
parker 0.010897 18
parliam 0.004487 19
parliamentari 0.000641 22
parlor 0.003205 21
parodi 0.003846 20
parodist 0.002564 21
parson 0.001923 22
parti 0.053846 15
partial 0.012821 16
particiapt 0.000641 17
particip 0.055128 14
particl 0.005769 18
particul 0.001923 19
particular 0.000641 20
particularli 0.000641 17
partisan 0.006410 18
partli 0.013462 16
partner 0.038462 15
partnership 0.000641 18
partygo 0.001923 17
pasadena 0.005128 16
pascal 0.001923 17
pass 0.056410 12
passag 0.009615 14
passeng 0.003846 15
passion 0.016026 13
passiv 0.003846 14
password 0.001923 15
past 0.101282 10
pasteur 0.003846 15
pastim 0.001923 16
patche 0.003846 14
pate 0.000641 15
patent 0.008974 13
path 0.012821 12
pathe 0.002564 15
pathet 0.002564 14
pathogen 0.001923 15
pathwai 0.005769 13
patient 0.089103 11
patricia 0.017949 13
patrick 0.023077 12
patriot 0.003846 14
patron 0.003205 15
pattern 0.013462 13
patterson 0.000641 15
patti 0.009615 14
paul 0.103846 9
paula 0.010897 15
pav 0.001923 18
pavarotti 0.000641 20
pave 0.000641 21
pavilion 0.001923 19
pawn 0.001923 20
pawpaw 0.003846 17
paxson 0.001923 19
paxton 0.003205 18
paydai 0.001923 19
payment 0.009615 16
paymer 0.001923 18
payout 0.001923 19
pb 0.005128 17
pc 0.012821 14
peace 0.016667 13
peacemak 0.005769 15
peacock 0.001923 16
peak 0.008333 14
peanut 0.003846 16
pearson 0.003205 17
peck 0.004487 15
pedestrian 0.000641 16
pediatr 0.019231 12
pediatrician 0.000641 14
pedro 0.001923 13
peer 0.022436 11
peform 0.002564 13
peggi 0.003205 12
pen 0.027564 10
penalti 0.009615 11
penchant 0.002564 13
pend 0.007692 12
penetr 0.003846 15
penguin 0.004487 14
pennant 0.002564 16
penni 0.003205 15
pennsylvania 0.000641 17
pension 0.001923 16
pentecost 0.000641 17
pentium 0.004487 13
people 0.244231 7
pequot 0.001923 11
perceiv 0.008974 10
percent 0.104487 9
percentag 0.000641 12
percentil 0.000641 13
percept 0.007692 11
perenni 0.001923 13
perez 0.003205 12
perfect 0.021795 10
perfectli 0.000641 11
perform 0.176923 8
period 0.066026 11
peripher 0.002564 14
perk 0.003205 13
perki 0.001923 15
perkin 0.002564 14
perman 0.016026 12
permiss 0.010897 14
permit 0.014103 13
perpetu 0.003205 16
perplex 0.002564 17
perri 0.005128 15
persist 0.012821 14
person 0.114103 10
persona 0.016026 13
personnel 0.000641 17
perspect 0.003846 16
persuad 0.004487 15
peru 0.001923 18
peruvian 0.004487 17
pervas 0.001923 18
pet 0.004487 16
pete 0.008333 14
peter 0.059615 12
petit 0.001923 19
petition 0.002564 18
petrie 0.001923 19
petrikin 0.016026 17
petroleum 0.000641 23
petti 0.001923 22
pettitt 0.001923 21
pfeiffer 0.002564 20
pga 0.004487 19
phantom 0.004487 20
pharmaceut 0.000641 23
pharmacist 0.000641 22
pharmacologi 0.000641 21
pharmacologist 0.000641 22
phase 0.005128 18
phenom 0.002564 19
phenomenon 0.000641 22
phil 0.000641 21
philadelphia 0.000641 20
philip 0.018590 16
philipp 0.003205 19
phillip 0.008974 18
philosoph 0.000641 19
philosophi 0.000641 20
phoenix 0.010256 17
phon 0.001923 18
phone 0.028205 15
photo 0.018590 16
photograph 0.000641 18
photographi 0.000641 19
phrase 0.003846 17
physic 0.030769 14
physician 0.007692 15
physiologi 0.000641 18
phytoestrogen 0.000641 19
pianist 0.005769 17
piano 0.007051 16
pic 0.037179 13
pick 0.060897 11
picker 0.003205 12
pictur 0.134615 9
piece 0.026923 11
pier 0.000641 20
pierc 0.001923 19
pierce 0.002564 18
pierre 0.003205 17
pigeonhol 0.000641 18
pil 0.003205 16
pile 0.004487 15
pill 0.007692 14
pillar 0.003205 15
pilot 0.017308 13
pin 0.007692 15
pink 0.003846 16
pioneer 0.012179 14
pip 0.001923 17
pippen 0.003205 16
pippi 0.002564 17
piraci 0.005128 15
pirat 0.004487 16
pit 0.000641 17
pitch 0.017949 12
pitche 0.002564 14
pitcher 0.008333 13
pittsburgh 0.000641 15
pivot 0.004487 14
pix 0.000641 15
plac 0.053846 10
placebo 0.010256 11
placent 0.001923 13
placido 0.007692 12
plagu 0.001923 14
plague 0.007051 13
plai 0.244872 6
plain 0.002564 8
plaintif 0.001923 9
plan 0.159615 7
plane 0.003205 11
planet 0.010256 10
plant 0.014744 9
plaque 0.007051 11
plasma 0.003205 14
plaster 0.001923 15
plastic 0.006410 13
plate 0.007051 12
platform 0.012179 10
platinum 0.005128 12
playboi 0.007051 11
player 0.051923 8
playhous 0.003846 13
playof 0.008974 12
playwright 0.000641 14
plaza 0.008333 13
plc 0.003846 15
plea 0.007051 14
plead 0.013462 11
pleas 0.009615 13
pleasant 0.005769 15
please 0.009615 14
pleasur 0.005128 16
pledg 0.008974 15
pledge 0.003205 16
plenti 0.010256 12
plight 0.001923 13
plot 0.016667 10
plu 0.033333 9
plug 0.012179 10
plum 0.002564 13
plummet 0.004487 12
plung 0.010897 11
plunge 0.004487 12
pm 0.626923 4
pneumococc 0.000641 10
pneumonia 0.000641 11
pocket 0.002564 9
pocketnet 0.000641 11
podium 0.001923 10
poe 0.002564 8
poem 0.003846 7
poet 0.008974 6
poetri 0.007692 8
poignanc 0.001923 9
poignant 0.008974 7
pointless 0.000641 10
pois 0.000641 9
poison 0.005769 8
poitier 0.003205 11
poivre 0.004487 10
pok 0.001923 11
poland 0.001923 12
polanski 0.005128 9
poletti 0.003846 10
polic 0.039744 5
policeman 0.000641 7
polici 0.032051 6
polish 0.008974 7
polit 1.000000 3
politician 0.000641 12
poll 0.015385 11
polli 0.000641 14
pollut 0.001923 13
pollution 0.000641 14
polygram 0.008974 12
polyunsatur 0.000641 15
ponett 0.001923 14
poni 0.002564 13
pool 0.000641 14
poor 0.022436 10
poorer 0.004487 12
poorest 0.002564 13
poorli 0.006410 11
pop 0.054487 9
popcorn 0.001923 12
pope 0.008974 11
poppi 0.001923 12
popul 0.026282 10
popular 0.063462 8
pork 0.002564 14
porn 0.003846 13
porno 0.001923 14
pornograph 0.000641 16
pornographi 0.000641 15
porsche 0.007051 12
port 0.006410 14
portabl 0.006410 13
portfolio 0.000641 14
portion 0.019872 11
portland 0.003846 13
portrai 0.019231 12
portrait 0.008333 14
portray 0.013462 13
portug 0.002564 16
pos 0.008974 15
pose 0.011538 14
posei 0.001923 15
posit 0.032692 10
position 0.051923 9
positron 0.002564 12
possess 0.009615 11
possibl 0.029487 10
possibli 0.071154 7
post 0.050641 8
postal 0.001923 12
poster 0.001923 11
postmenopaus 0.000641 12
postpon 0.007051 10
postseason 0.000641 12
postur 0.004487 11
pot 0.002564 13
potato 0.003846 12
potent 0.016026 9
potenti 0.087821 6
pound 0.019231 8
pour 0.000641 10
poverti 0.002564 9
powder 0.001923 10
power 0.087179 7
powerhous 0.000641 11
poxviru 0.003205 10
ppv 0.001923 11
pr 0.052564 9
practic 0.039103 10
prai 0.001923 14
prais 0.008974 13
praise 0.009615 12
prank 0.000641 16
prawer 0.001923 15
prayer 0.005769 14
precaution 0.000641 15
preced 0.007692 13
preciou 0.003846 15
precipit 0.002564 16
precis 0.005128 14
precision 0.000641 17
preclud 0.003205 16
precoci 0.004487 15
precursor 0.000641 17
predat 0.001923 16
predatori 0.000641 18
predecessor 0.000641 17
predict 0.037821 11
predictor 0.000641 16
predilect 0.000641 17
predispos 0.000641 18
predomin 0.002564 15
predominantli 0.000641 16
preem 0.003846 14
preempt 0.003205 15
prefer 0.021795 13
preferenti 0.000641 14
pregnanc 0.023077 12
pregnant 0.008974 13
prei 0.001923 15
preliminari 0.000641 16
prematur 0.005128 14
premier 0.069231 8
premio 0.002564 12
premis 0.007692 11
premium 0.005128 12
prenat 0.003205 13
prep 0.002564 14
prepar 0.032692 10
prequel 0.002564 12
prescrib 0.012179 11
prescript 0.000641 13
presen 0.001923 12
presenc 0.037179 9
present 0.025641 10
preserv 0.012179 11
presid 0.158974 5
presidenti 0.000641 9
preslei 0.004487 8
press 0.064744 7
pressman 0.004487 9
pressur 0.036538 8
prestigi 0.011538 10
preston 0.002564 12
presum 0.010897 11
pretax 0.002564 12
preterm 0.002564 13
pretti 0.020513 9
prevail 0.008974 11
preval 0.009615 10
prevent 0.108974 6
preview 0.012821 7
previou 0.792308 4
previous 0.037179 8
prexi 0.002564 10
pric 0.009615 9
price 0.073077 7
pricei 0.002564 11
pride 0.002564 10
primari 0.021795 9
primarili 0.000641 11
primat 0.001923 10
prime 0.026923 8
primetim 0.024359 10
prince 0.025000 9
princess 0.086538 6
princip 0.000641 12
principl 0.010256 11
print 0.022436 10
prion 0.003846 11
prior 0.031410 9
prioriti 0.003846 11
priscilla 0.000641 12
prison 0.016667 10
privaci 0.011538 11
privat 0.053205 8
privileg 0.001923 11
prix 0.003846 10
prize 0.039744 9
pro 0.006410 11
prob 0.007051 10
probabl 0.072436 7
probat 0.003846 10
probe 0.016026 9
procedur 0.025000 8
procee 0.024359 9
proceed 0.010256 10
process 0.000641 14
processor 0.000641 13
proclaim 0.001923 12
prodigi 0.004487 11
produc 0.192308 5
product 0.189744 6
profession 0.000641 13
professor 0.000641 14
profici 0.002564 12
profil 0.013462 11
profit 0.043590 10
profound 0.007051 11
progestin 0.000641 13
prognosi 0.003205 12
program 0.129487 9
programm 0.005769 12
progress 0.040385 11
prohibit 0.006410 12
project 0.078205 10
prolif 0.005769 15
prolifer 0.002564 16
prolong 0.011538 14
promin 0.008333 15
promis 0.037179 13
promo 0.002564 14
promot 0.048718 12
promotion 0.000641 15
prompt 0.032692 14
promptli 0.003846 17
prone 0.008974 16
pronounc 0.003205 20
proof 0.001923 21
propaganda 0.000641 22
propell 0.005128 19
proper 0.005769 18
properli 0.007692 17
properti 0.023077 15
propon 0.003205 17
proport 0.009615 16
proportion 0.000641 17
propos 0.038462 13
prosecut 0.005128 15
prosecutor 0.000641 16
prospect 0.020513 14
prosper 0.001923 16
prostat 0.005128 15
prosthet 0.001923 16
prostitut 0.000641 17
protagonist 0.000641 18
protect 0.062821 11
protein 0.023718 13
protest 0.008974 15
protocol 0.007051 16
prototyp 0.001923 18
proud 0.006410 17
prov 0.011538 14
prove 0.032051 12
proven 0.008333 13
provid 0.138462 8
provinc 0.003205 12
provision 0.000641 13
provoc 0.004487 11
provok 0.007692 10
proxim 0.001923 13
prp 0.001923 12
prudent 0.001923 13
prudenti 0.005769 11
prusin 0.002564 13
psychedel 0.000641 16
psychiatr 0.000641 17
psychiatri 0.000641 15
psychiatrist 0.000641 14
psychic 0.003205 12
psycholog 0.000641 16
psychologi 0.000641 15
psychologist 0.000641 14
psychosi 0.001923 13
pub 0.010256 9
pubcast 0.001923 10
public 0.153205 7
publicist 0.000641 10
publicli 0.007692 9
publish 0.123718 8
puck 0.001923 12
puerto 0.005128 11
puf 0.007692 10
pulitz 0.003205 11
pull 0.071795 9
pulmonari 0.000641 14
pump 0.007051 13
punch 0.010897 12
punchlin 0.001923 14
punish 0.005128 13
punk 0.002564 14
puppet 0.001923 15
purchas 0.035256 11
purdue 0.001923 14
pure 0.023077 13
purple 0.001923 17
purport 0.004487 16
purpos 0.008974 15
pursu 0.021154 14
pursue 0.013462 15
pursuit 0.007051 16
pusan 0.006410 17
push 0.034615 12
pushe 0.003205 15
put 0.000641 18
puzzle 0.002564 17
pyle 0.001923 19
pylori 0.001923 18
pyramid 0.003205 16
qualifi 0.012821 14
qualiti 0.033333 13
quantiti 0.005769 14
quantum 0.002564 15
quarter 0.041667 10
quarterback 0.000641 14
quarterfin 0.000641 13
quarterli 0.000641 14
